icao24,origin_country,velocity,geo_altitude
45caa8,Denmark,234.07,11247.12
47873f,Norway,242.82,11399.52
ab5c99,United States,228.5,9959.34
471dbc,Hungary,241.13,11605.26
47873a,Norway,146.63,4945.38
471dba,Hungary,233.15,10485.12
440132,Austria,172.59,3512.82
44012f,Austria,288.77,12199.62
452113,Bulgaria,238.32,11590.02
471dc1,Hungary,281.1,10866.12
a8a785,United States,278.49,11041.38
45cab9,Denmark,271.69,10706.1
440128,Austria,200.33,11239.5
440126,Austria,20.54,609.6
4bd8cd,Turkey,145.68,1996.44
4bd8cc,Turkey,222.36,11620.5
8a0536,Indonesia,170.56,2537.46
440122,Austria,97.94,8374.38
a126c4,United States,238.17,11041.38
8a051c,Indonesia,245.12,11384.28
452142,Bulgaria,217.54,11582.4
acdf9a,United States,249.05,10614.66
e4a526,Brazil,203.4,11856.72
300a62,Italy,136.6,1478.28
300a63,Italy,201.55,5966.46
440159,Austria,3.6,
403170,United Kingdom,44.64,586.74
471daf,Hungary,238.5,11681.46
471dad,Hungary,242.14,11711.94
471db6,Hungary,232.31,10523.22
471db7,Hungary,255.07,10957.56
471db5,Hungary,229.81,11818.62
4bd8c9,Turkey,206.02,10515.6
452124,Bulgaria,206.92,4770.12
471db3,Hungary,261.91,11597.64
300a6d,Italy,60.37,1021.08
452122,Bulgaria,225.22,7155.18
471db0,Hungary,209.62,11330.94
4bb2b2,Turkey,183.42,10637.52
a1ac1a,United States,200.71,11407.14
8a0509,Indonesia,67.91,266.7
4bb2aa,Turkey,219.05,10972.8
4bb2ab,Turkey,228.04,10736.58
84d622,Japan,237.57,8831.58
8018dd,India,246.11,11049.0
a96412,United States,277.02,10355.58
7c0bbb,Australia,82.36,1097.28
7020a3,Bangladesh,63.17,434.34
a1bf3a,United States,255.67,11689.08
7c7534,Australia,54.8,106.68
7020ae,Bangladesh,134.83,2034.54
300a53,Italy,47.39,419.1
4bb2ad,Turkey,211.99,10965.18
300a54,Italy,46.04,518.16
682276,Mongolia,147.21,4267.2
478714,Norway,73.71,662.94
7020b8,Bangladesh,146.83,
7020b4,Bangladesh,237.93,10386.06
ab6ea5,United States,2.31,
39a90b,France,80.77,1394.46
440117,Austria,228.99,11993.88
a52aed,United States,253.75,11544.3
7020bc,Bangladesh,129.85,4411.98
8018c9,India,102.01,
4bb2a1,Turkey,189.98,10538.46
4bb2a2,Turkey,181.84,10066.02
e49bfc,Brazil,117.28,2194.56
e49bfd,Brazil,76.67,807.72
8018be,India,224.49,10378.44
4069b3,United Kingdom,183.13,12557.76
846020,Japan,228.67,7475.22
4bb2a5,Turkey,208.37,10820.4
39a864,France,64.17,1943.1
c81a02,New Zealand,40.64,480.06
4bb1e4,Turkey,222.87,12131.04
781c6f,China,231.8,10751.82
4bb1e1,Turkey,212.7,12626.34
8004e0,India,258.45,12344.4
8004df,India,76.86,220.98
a27c78,United States,206.53,12512.04
a603b0,United States,244.38,6979.92
781c99,China,99.99,960.12
adc9b6,United States,261.03,10614.66
8017f2,India,221.09,9464.04
4892c0,Poland,206.72,11826.24
4bb1c5,Turkey,211.08,11879.58
4892c5,Poland,208.46,10820.4
34569a,Spain,219.76,11932.92
39320e,France,58.97,1303.02
c04738,Canada,3.6,
4892c7,Poland,205.21,11414.76
4892c6,Poland,259.11,11696.7
a460d1,United States,230.63,11628.12
896209,United Arab Emirates,266.61,9784.08
34568c,Spain,252.83,11498.58
896213,United Arab Emirates,266.28,10736.58
896212,United Arab Emirates,232.09,11551.92
345698,Spain,4.63,
884215,Thailand,188.59,10119.36
345691,Spain,243.14,10553.7
896217,United Arab Emirates,234.92,11635.74
896214,United Arab Emirates,254.6,10088.88
8a0576,Indonesia,195.01,3771.9
8a0577,Indonesia,261.11,9525.0
89620f,United Arab Emirates,261.59,10888.98
89620d,United Arab Emirates,205.61,7124.7
884202,Thailand,249.57,9441.18
345687,Spain,88.5,1059.18
884205,Thailand,189.4,4312.92
7380c1,Israel,3.09,
7380c0,Israel,307.74,11490.96
7380c6,Israel,246.22,12618.72
7380c4,Israel,9.26,
00b2e1,South Africa,53.57,1706.88
7380c3,Israel,249.92,12557.76
393249,France,52.46,1211.58
7380c8,Israel,262.16,11041.38
344341,Spain,258.14,11567.16
ab00ba,United States,32.1,838.2
7380cb,Israel,218.19,12489.18
7380ca,Israel,252.66,12313.92
ab00d6,United States,272.11,12016.74
7380cc,Israel,227.19,
ae1f56,United States,45.37,
ae1f53,United States,44.02,1661.16
471e5e,Hungary,187.42,11346.18
801913,India,227.08,12329.16
80190f,India,230.9,11148.06
a76c79,United States,243.55,11262.36
8a04aa,Indonesia,193.76,5593.08
8a04ab,Indonesia,195.94,5913.12
4785c1,Norway,3.86,
345646,Spain,189.39,8724.9
345642,Spain,87.03,
345643,Spain,214.39,11155.68
345645,Spain,210.12,10477.5
0d136c,Mexico,218.05,11963.4
a9d9f7,United States,135.63,1303.02
87cd04,Japan,100.31,1325.88
781c0d,China,178.2,8763.0
801908,India,243.32,12085.32
3c4a02,Germany,153.36,1562.1
3c4a01,Germany,223.49,8069.58
a3a509,United States,0.0,
7c617e,Australia,77.17,594.36
840a7c,Japan,158.98,3589.02
a8dc45,United States,254.41,10713.72
34560d,Spain,224.8,11643.36
3e557d,Germany,175.16,7063.74
aa90a0,United States,230.95,10119.36
345615,Spain,212.73,4869.18
345612,Spain,234.64,11239.5
781c40,China,165.0,5699.76
39dd03,France,154.15,3528.06
a1288b,United States,260.14,10774.68
39dd04,France,0.0,
39dd01,France,214.04,12161.52
89625b,United Arab Emirates,177.33,4869.18
781c3e,China,136.84,5158.74
e49c5a,Brazil,75.4,815.34
c045f1,Canada,270.47,11567.16
c07b42,Canada,261.13,11978.64
a1286c,United States,242.8,8183.88
781c64,China,191.61,7482.84
a6e327,United States,159.48,4290.06
800793,India,237.49,10805.16
4079f6,United Kingdom,241.2,10812.78
4079f7,United Kingdom,245.2,5935.98
abe101,United States,258.21,10005.06
7c636f,Australia,58.79,1264.92
3451cd,Spain,140.38,3467.1
3451d4,Spain,159.26,3032.76
3ae5ff,France,10.8,
4bb264,Turkey,227.15,10477.5
3d7b22,Germany,75.64,601.98
00979b,South Africa,70.03,1783.08
8962d0,United Arab Emirates,198.93,5882.64
73828b,Israel,5.92,
02010d,Morocco,13.38,
a7167f,United States,0.0,
4079d0,United Kingdom,116.03,1242.06
a45353,United States,279.51,11224.26
4079d3,United Kingdom,0.0,
020111,Morocco,255.07,10828.02
a6d00b,United States,228.12,11948.16
ad7ab8,United States,236.8,11330.94
506cde,Slovenia,197.22,11871.96
3d7b2a,Germany,105.81,2697.48
4bb245,Turkey,192.51,10965.18
45dacf,Denmark,295.21,10988.04
020105,Morocco,82.93,662.94
a70356,United States,229.12,13205.46
4bb27a,Turkey,236.08,11330.94
4066fa,United Kingdom,71.99,251.46
4bb299,Turkey,217.11,10965.18
738285,Israel,231.15,11361.42
738284,Israel,189.45,5052.06
738289,Israel,195.05,7208.52
4bb296,Turkey,206.46,9121.14
4bb293,Turkey,233.58,11353.8
4bb294,Turkey,225.88,8313.42
a5d623,United States,252.59,11338.56
4bb290,Turkey,6.17,
a95609,United States,108.44,1379.22
4bb28f,Turkey,234.18,9677.4
abf486,United States,93.52,8740.14
44cdcf,Belgium,234.87,11742.42
44cdce,Belgium,244.88,11391.9
44cdcd,Belgium,166.07,4236.72
a4c98f,United States,218.8,9799.32
4bb275,Turkey,216.62,6682.74
4bb276,Turkey,169.8,4038.6
4bb273,Turkey,179.19,3619.5
4bb272,Turkey,237.57,12001.5
a095b4,United States,141.14,3131.82
4bb270,Turkey,233.62,11369.04
4bb26e,Turkey,251.99,11833.86
4079fa,United Kingdom,56.0,510.54
4bb26b,Turkey,219.72,8054.34
4066ce,United Kingdom,228.86,11818.62
4bb279,Turkey,251.22,11247.12
4066d0,United Kingdom,225.88,11437.62
4bb289,Turkey,82.77,1249.68
c06e45,Canada,231.19,13205.46
4bb287,Turkey,217.86,11026.14
4bb285,Turkey,236.45,9890.76
4bb283,Turkey,244.86,10957.56
4bb281,Turkey,240.89,10911.84
896409,United Arab Emirates,271.88,11536.68
896406,United Arab Emirates,234.43,12771.12
44cdc9,Belgium,238.08,10203.18
44cdc8,Belgium,202.76,10142.22
896411,United Arab Emirates,245.49,12473.94
44cdd1,Belgium,88.04,800.1
44cdd0,Belgium,13.38,
a26e4a,United States,105.44,937.26
e065d3,Argentina,226.27,11849.1
44cdca,Belgium,232.12,11041.38
89640c,United Arab Emirates,67.91,
a01b80,United States,214.61,10104.12
7c7601,Australia,96.33,
467714,Finland,5.66,
a0f8f9,United States,240.2,11864.34
c038aa,Canada,136.69,1783.08
c038a7,Canada,252.7,10988.04
4b0d41,Switzerland,47.96,1653.54
c038a3,Canada,243.31,12222.48
020140,Morocco,222.84,12390.12
00e79d,South Africa,50.97,327.66
02012c,Morocco,253.93,12054.84
4bb1a2,Turkey,258.38,12679.68
840ac6,Japan,0.0,
4079a9,United Kingdom,147.13,5280.66
020124,Morocco,67.0,297.18
7c764d,Australia,71.26,434.34
404187,United Kingdom,67.24,487.68
506cae,Slovenia,163.73,5974.08
345281,Spain,47.85,274.32
a25b4d,United States,75.11,419.1
a8dff1,United States,253.56,11361.42
8a0841,Indonesia,113.13,2301.24
84c43e,Japan,9.26,
ac142e,United States,273.92,12946.38
34525a,Spain,7.78,1005.84
506cb0,Slovenia,181.86,4815.84
020145,Morocco,138.6,2400.3
8005f4,India,255.7,
345388,Spain,159.98,2590.8
c0131f,Canada,136.17,5859.78
8005ef,India,267.24,11734.8
780a64,China,261.39,9532.62
acab0e,United States,160.64,3528.06
344043,Spain,0.0,
acbe34,United States,276.85,11064.24
e8060b,Chile,197.87,9311.64
e80620,Chile,193.09,5570.22
896383,United Arab Emirates,241.64,11361.42
895058,Brunei Darussalam,5.14,
32007b,Italy,48.24,1021.08
34535a,Spain,249.56,10546.08
a835c5,United States,232.3,10904.22
85d098,Japan,176.51,3764.28
780a6f,China,7.72,
346690,Spain,234.13,9136.38
acbe63,United States,231.26,10454.64
346692,Spain,228.13,11102.34
e8061d,Chile,0.77,
46b2b8,Greece,229.6,8900.16
a09702,United States,72.26,266.7
e8061b,Chile,200.4,8663.94
780a89,China,249.12,9509.76
896353,United Arab Emirates,169.04,4770.12
780a7b,China,258.33,13083.54
345359,Spain,117.85,990.6
346689,Spain,191.68,4206.24
a5c2ea,United States,234.2,12260.58
780a7e,China,244.14,13014.96
780a95,China,133.09,1927.86
3dddd1,Germany,44.25,670.56
780a93,China,245.5,13319.76
e8062c,Chile,1.54,
4d03c0,Luxembourg,242.59,10607.04
780a99,China,179.37,3566.16
780a97,China,260.97,10126.98
739602,Israel,95.37,967.74
406703,United Kingdom,73.35,655.32
739605,Israel,128.43,4229.1
0083ec,South Africa,178.32,5920.74
739604,Israel,100.63,2514.6
4bb0f9,Turkey,263.85,12771.12
884342,Thailand,124.25,4808.22
405455,United Kingdom,239.42,11193.78
4bb0f6,Turkey,226.8,12733.02
44ce79,Belgium,208.5,3444.24
44ce78,Belgium,226.13,10081.26
405457,United Kingdom,166.65,3337.56
405456,United Kingdom,229.45,11109.96
44ce77,Belgium,169.32,4846.32
44ce76,Belgium,101.01,1104.9
44ce6c,Belgium,11.83,
896326,United Arab Emirates,267.61,10081.26
32002e,Italy,52.9,152.4
40676a,United Kingdom,201.28,6507.48
4bb0ed,Turkey,265.52,12984.48
44ce6f,Belgium,8.52,83.82
4bb0ea,Turkey,281.52,12748.26
780a9e,China,172.33,3947.16
89631c,United Arab Emirates,73.0,365.76
780a9b,China,7.2,
02019d,Morocco,217.78,11757.66
02019b,Morocco,242.85,10782.3
02019a,Morocco,251.63,12618.72
0096c6,South Africa,152.97,4724.4
34530e,Spain,251.98,11529.06
34530c,Spain,241.04,12557.76
896306,United Arab Emirates,291.26,10210.8
88434a,Thailand,61.01,464.82
88434b,Thailand,143.37,
346648,Spain,240.51,11361.42
a4b5df,United States,120.56,1165.86
44ce61,Belgium,90.1,1112.52
346649,Spain,202.24,9418.32
346644,Spain,237.47,10111.74
345313,Spain,198.8,5913.12
345314,Spain,276.23,11536.68
4bb0e8,Turkey,251.62,12687.3
406753,United Kingdom,5.14,
406752,United Kingdom,212.35,11064.24
4bb0e3,Turkey,1.29,
44ce66,Belgium,7.46,
406754,United Kingdom,228.63,11277.6
4bb0e4,Turkey,236.23,10942.32
896315,United Arab Emirates,254.81,10736.58
896317,United Arab Emirates,264.88,11033.76
44ce72,Belgium,197.31,5821.68
31e009,Italy,55.15,1082.04
0200fb,Morocco,245.62,12016.74
6832a3,Kazakhstan,275.77,12131.04
4b1ec1,Switzerland,100.7,2956.56
0200ef,Morocco,255.14,10111.74
a38dd8,United States,230.9,11490.96
0200ec,Morocco,259.99,10911.84
6832b4,Kazakhstan,259.58,11910.06
34660d,Spain,160.43,4998.72
34660f,Spain,88.9,990.6
0200f8,Morocco,245.32,12016.74
34660b,Spain,244.34,11361.42
346613,Spain,229.66,11460.48
346612,Spain,249.1,10622.28
4ab821,Sweden,258.73,11338.56
4ab822,Sweden,213.27,10988.04
4ab823,Sweden,197.65,6141.72
4ab824,Sweden,78.4,106.68
4ab825,Sweden,220.64,11506.2
781d39,China,206.05,11529.06
506e18,Slovenia,51.49,1409.7
780a16,China,250.59,12397.74
3b19ff,France,8.75,
4688c2,Greece,66.72,1348.74
ae537e,United States,72.24,441.96
780a0d,China,4.37,
89639e,United Arab Emirates,232.88,12694.92
780a0e,China,0.0,
506e32,Slovenia,77.93,3878.58
80073a,India,256.99,13075.92
781d50,China,205.96,5654.04
4bb209,Turkey,230.11,11018.52
89639b,United Arab Emirates,247.17,12923.52
4bb203,Turkey,223.57,11041.38
4bb210,Turkey,127.87,2827.02
0200ae,Morocco,243.89,10393.68
4bb20a,Turkey,208.56,10812.78
47c039,Norway,53.01,236.22
e48fcb,Brazil,230.86,11346.18
506e1d,Slovenia,49.43,510.54
780a35,China,253.18,10789.92
506e1c,Slovenia,57.12,1600.2
4bb20e,Turkey,0.9,
4bb20b,Turkey,242.48,8496.3
6832c5,Kazakhstan,241.41,
780a2b,China,238.53,7642.86
895059,Brunei Darussalam,149.41,1844.04
780a44,China,224.37,10447.02
800733,India,150.76,2842.26
a13af4,United States,2.83,
e48fb6,Brazil,227.13,12321.54
780a3f,China,239.69,12893.04
780a3a,China,243.94,11719.56
800736,India,256.16,13045.44
a07176,United States,262.48,12649.2
a07177,United States,249.91,11765.28
800739,India,272.02,10850.88
8a07ad,Indonesia,66.49,121.92
780a57,China,228.38,8221.98
505b0e,Slovakia,62.26,2735.58
780a58,China,147.36,2865.12
800741,India,260.13,12397.74
8830ed,Thailand,225.45,8648.7
008339,South Africa,47.43,1363.98
8a0700,Indonesia,233.19,9128.76
a63dff,United States,0.0,
8830f6,Thailand,230.16,
841ebc,Japan,115.63,1935.48
8830f7,Thailand,227.72,8656.32
8830f3,Thailand,206.4,6766.56
4bb145,Turkey,201.41,6164.58
c013d0,Canada,259.58,10736.58
4bb143,Turkey,184.61,4411.98
8963f3,United Arab Emirates,243.46,12633.96
8963f2,United Arab Emirates,282.21,9151.62
8963f7,United Arab Emirates,269.59,12115.8
8963f4,United Arab Emirates,239.26,12313.92
489228,Poland,215.62,10325.1
489226,Poland,89.65,701.04
4bb108,Turkey,241.36,11628.12
4bb105,Turkey,4.89,
4bb103,Turkey,252.16,13258.8
00834b,South Africa,210.3,9258.3
489229,Poland,204.01,11650.98
8963eb,United Arab Emirates,250.52,12047.22
7cfaae,Australia,29.93,716.28
7cfaad,Australia,32.61,754.38
8963f9,United Arab Emirates,2.83,
48088f,Kingdom of the Netherlands,10.91,83.82
480889,Kingdom of the Netherlands,58.28,83.82
a119af,United States,0.0,
489224,Poland,225.36,12283.44
489223,Poland,217.51,11841.48
489222,Poland,247.6,11658.6
489221,Poland,221.13,12009.12
750068,Malaysia,43.21,
3d7a23,Germany,94.08,480.06
8963d5,United Arab Emirates,233.63,11414.76
3f727c,Germany,214.72,10378.44
8963d2,United Arab Emirates,253.97,10751.82
3452c9,Spain,243.92,10789.92
484ee4,Kingdom of the Netherlands,210.86,12222.48
3452c7,Spain,186.59,6667.5
484ee5,Kingdom of the Netherlands,239.02,11468.1
8963d8,United Arab Emirates,240.87,11498.58
a479b2,United States,255.95,12313.92
39a5e7,France,196.03,9791.7
8963e0,United Arab Emirates,258.2,11757.66
8963e6,United Arab Emirates,231.09,12877.8
8963da,United Arab Emirates,236.81,11650.98
4bb187,Turkey,241.65,10081.26
4bb188,Turkey,261.42,11071.86
4bb181,Turkey,173.09,4206.24
a226c5,United States,245.04,11993.88
4bb182,Turkey,218.29,12298.68
8963e9,United Arab Emirates,247.55,11003.28
8963b2,United Arab Emirates,215.37,7399.02
8963b1,United Arab Emirates,243.93,12321.54
3465d8,Spain,239.02,11155.68
4bb149,Turkey,270.6,10820.4
3465d4,Spain,221.53,12778.74
3955f3,France,50.06,601.98
4bb154,Turkey,248.18,8161.02
4bb150,Turkey,222.48,11010.9
8963b7,United Arab Emirates,217.44,12367.26
8963b5,United Arab Emirates,248.31,9311.64
e06611,Argentina,6.69,
4bb14e,Turkey,145.18,1424.94
4bb14c,Turkey,210.92,11628.12
4bb14b,Turkey,269.48,11551.92
3c6d43,Germany,277.27,10264.14
4bb159,Turkey,262.14,11064.24
467892,Finland,102.48,647.7
467893,Finland,150.68,7330.44
4067f6,United Kingdom,197.94,4617.72
8007b0,India,241.79,10431.78
a213bd,United States,149.78,3246.12
4bb19a,Turkey,256.41,12344.4
a4b6b6,United States,0.0,
4ac9e2,Sweden,211.21,11910.06
4ac9e3,Sweden,9.77,
4ac9e5,Sweden,255.26,11856.72
4ac9e6,Sweden,249.75,11536.68
4ac9e7,Sweden,120.2,2446.02
89651a,United Arab Emirates,68.87,487.68
a466c3,United States,9.26,
89652a,United Arab Emirates,57.5,312.42
896536,United Arab Emirates,242.46,11666.22
a4c9f8,United States,212.49,10142.22
4ac9f2,Sweden,133.46,3413.76
4ac9f3,Sweden,1.54,
4ac9f5,Sweden,227.18,11780.52
4ac9f8,Sweden,180.38,5775.96
89652d,United Arab Emirates,220.71,
89652b,United Arab Emirates,77.76,617.22
478512,Norway,135.5,6918.96
a37c1c,United States,228.69,6225.54
8a075c,Indonesia,66.94,373.38
a4ec28,United States,77.59,342.9
896502,United Arab Emirates,0.0,
4b1f4d,Switzerland,45.88,579.12
a083cb,United States,129.57,1973.58
7c0da7,Australia,54.79,266.7
4bb199,Turkey,10.29,
47c0fd,Norway,48.69,251.46
020072,Morocco,271.33,12146.28
4bb18d,Turkey,217.48,8793.48
896514,United Arab Emirates,227.57,9563.1
4bb18a,Turkey,144.79,3009.9
4bb18b,Turkey,252.14,10294.62
896513,United Arab Emirates,244.08,10096.5
896512,United Arab Emirates,0.9,
896517,United Arab Emirates,249.3,
02005a,Morocco,240.27,12237.72
781cd7,China,244.42,11742.42
a98ace,United States,45.97,4465.32
e064cb,Argentina,235.09,11475.72
a0c0ea,United States,228.95,10233.66
781cdf,China,233.8,11384.28
47c0d9,Norway,11.32,
7c776f,Australia,195.39,5951.22
4ac9ec,Sweden,107.93,1333.5
68332a,Kazakhstan,203.1,11003.28
4ac9ee,Sweden,142.71,2278.38
846250,Japan,226.26,12923.52
34538d,Spain,4.37,
4ac9fa,Sweden,227.39,11536.68
345398,Spain,227.38,
8007e4,India,75.36,2339.34
008396,South Africa,55.86,1143.0
89647c,United Arab Emirates,148.17,3192.78
89647d,United Arab Emirates,276.86,11369.04
4d02b1,Luxembourg,106.08,6225.54
896497,United Arab Emirates,201.72,9738.36
c05ab2,Canada,206.48,3962.4
780b7d,China,252.56,11780.52
4d02c4,Luxembourg,224.23,12816.84
3defb7,Germany,52.02,281.94
4d02c1,Luxembourg,220.08,8686.8
a0851b,United States,259.69,12473.94
780b8d,China,178.61,5532.12
e48ef2,Brazil,102.89,1508.76
0095de,South Africa,55.68,1089.66
344157,Spain,207.54,6858.0
344158,Spain,194.56,9959.34
aa70b1,United States,145.73,2095.5
6831e7,Kazakhstan,251.57,10454.64
4783cc,Norway,108.56,929.64
344156,Spain,205.15,9639.3
484f80,Kingdom of the Netherlands,133.52,1775.46
3e0fef,Germany,59.13,746.76
89645b,United Arab Emirates,271.52,12679.68
4ab5f9,Sweden,29.4,236.22
896475,United Arab Emirates,130.04,1866.9
89646b,United Arab Emirates,253.94,11391.9
a440c0,United States,227.21,11559.54
896479,United Arab Emirates,248.47,11338.56
a9b9e3,United States,258.14,11955.78
896482,United Arab Emirates,252.87,12283.44
4d02a5,Luxembourg,48.16,480.06
484f76,Kingdom of the Netherlands,65.62,396.24
a46828,United States,7.2,
a4ec3a,United States,223.66,11490.96
39567c,France,31.14,320.04
40688b,United Kingdom,295.25,11506.2
40688e,United Kingdom,223.54,12725.4
896452,United Arab Emirates,94.03,944.88
89643f,United Arab Emirates,221.16,6454.14
89643e,United Arab Emirates,99.29,1623.06
020092,Morocco,204.26,11719.56
406897,United Kingdom,0.0,220.98
02007d,Morocco,221.36,11704.32
896465,United Arab Emirates,220.64,5859.78
a693aa,United States,242.34,11887.2
3c7fd3,Germany,15.43,
89644f,United Arab Emirates,276.47,10927.08
484f50,Kingdom of the Netherlands,107.37,1851.66
89644e,United Arab Emirates,240.41,10363.2
a0e869,United States,95.6,1386.84
a5d6f9,United States,260.61,10965.18
505a88,Slovakia,59.15,304.8
4d02e1,Luxembourg,219.49,9121.14
a3cc88,United States,0.0,
a2281f,United States,129.13,5196.84
4d02dc,Luxembourg,92.1,6156.96
a573ec,United States,248.29,8862.06
ad20f4,United States,240.69,11986.26
4d02e3,Luxembourg,140.39,6278.88
89642d,United Arab Emirates,74.49,198.12
4d02da,Luxembourg,129.3,7764.78
39b96a,France,47.18,1409.7
458c34,Denmark,63.56,
781e1f,China,189.61,4709.16
ac0196,United States,280.92,9707.88
781e32,China,249.95,11727.18
aa9830,United States,258.58,12893.04
ab19df,United States,214.41,10096.5
a3484e,United States,248.42,11971.02
a1087a,United States,237.15,6934.2
a14efd,United States,45.8,114.3
781e3f,China,146.57,1722.12
484f06,Kingdom of the Netherlands,252.32,7414.26
a58873,United States,258.84,10477.5
a2bec7,United States,255.62,11902.44
750111,Malaysia,123.8,1775.46
ab3c0d,United States,162.31,3238.5
84c3fc,Japan,227.86,12047.22
a25bb7,United States,221.29,11513.82
8a06cc,Indonesia,55.36,320.04
46a199,Greece,60.5,586.74
aa9801,United States,248.06,11986.26
e06542,Argentina,0.0,
c012ed,Canada,270.03,11529.06
8a06d0,Indonesia,68.78,144.78
738443,Israel,219.71,9715.5
780b42,China,198.15,4960.62
7c62c9,Australia,27.31,121.92
406814,United Kingdom,191.68,5212.08
738447,Israel,5.66,
738444,Israel,245.2,12009.12
738448,Israel,252.2,11056.62
781e82,China,247.11,9380.22
a44238,United States,268.26,11117.58
3d3358,Germany,34.82,358.14
7cfb00,Australia,46.01,929.64
89649d,United Arab Emirates,90.94,960.12
c2b5b7,Canada,179.35,8930.64
740732,Jordan,246.86,11041.38
a4b827,United States,262.53,11978.64
780b5b,China,187.14,4732.02
781e8c,China,194.52,5859.78
a44213,United States,274.09,11582.4
a44212,United States,258.93,11170.92
780b73,China,217.11,10401.3
a44214,United States,266.63,11056.62
3a2e24,France,245.96,10713.72
4040f3,United Kingdom,51.78,563.88
3965a3,France,272.16,12108.18
3965a0,France,98.09,1287.78
840caf,Japan,226.12,12595.86
aad213,United States,246.98,10332.72
841ff4,Japan,0.0,
3965a9,France,68.14,449.58
e48f72,Brazil,0.0,
4bb025,Turkey,183.01,4503.42
aa2bc4,United States,238.83,10698.48
3965b2,France,260.43,12062.46
008697,South Africa,219.58,10424.16
840cd2,Japan,89.73,792.48
3475da,Spain,213.75,11818.62
a76df1,United States,233.19,12816.84
c023c7,Canada,260.32,13075.92
